group,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
with_trend,0.0002675086636827473,0.000987210849047182,0.0020317499874640266,0.001630490176490973,0.0029552698139920786
with_trend,0.0011751851710688488,0.0007876916822298075,0.0009147387277508301,-0.002979259569818704,-0.000927443432302999
with_trend,-0.00035562964374169503,-0.0009398615609321759,3.1752079761249163e-05,0.002324252238521618,-0.005499466565059952
counter_trend,-0.0005031526654353247,0.0009298770778931598,3.821412648874478e-05,2.5469715304815566e-05,0.007738360613973594
counter_trend,0.0005655956517343075,0.0024784250084419757,0.004003609629021687,0.009354472027824912,0.009519700361721117
counter_trend,0.0005634096160542779,0.0017725445510081705,-0.0017852119140315814,-0.0036400468458203106,-0.005621498433197147
counter_trend,0.00011446760068944961,-0.0003243428876692489,-0.004706151703436134,-0.0036313684090027998,-0.007847825948702924
counter_trend,0.003067406415407259,-0.005898858491167669,-0.007340099483451268,-0.007843887507174241,0.00011478222052163645
counter_trend,-0.001051241290454974,-0.002448608075278691,0.0015640323831622727,-0.0015704423519457,0.00155120603562664
counter_trend,0.0007683737419057479,-0.0009156389726563408,-0.0001728776888142436,0.00473190162723558,0.017096315757400893
counter_trend,-1.9212295869319718e-05,0.0006339993595900761,0.004700601985270669,0.007518405379442816,0.014601344860710963
counter_trend,-0.0015533168068878611,-0.004539489117272311,-0.00493257971051253,-0.0010524513875240782,0.0012172868310433849
counter_trend,-0.0010027671534736937,-0.0005712000950172103,-0.00015232002533793754,0.0015295469211016322,0.004284000712629243
with_trend,0.0005499500660561818,0.0014285894981516112,0.0010809239123181769,0.0022693144178138613,0.0013337716111061493
with_trend,-0.0023274099701210416,-0.0022204749174398186,-0.0040132096241547455,-0.00449127221261203,-0.0045793363736436055
counter_trend,0.0004121175232369989,0.00025361078353047795,-0.0021556916600093956,0.0013377905428537673,0.003347662342602753
counter_trend,-0.00043703802230787847,0.001140099188629451,0.002413209949265527,0.0024195374997624253,-0.003692660928167446
counter_trend,6.367236787130359e-05,0.0011206400417731466,0.0002546894714854364,-0.0019674697999889634,-0.001407159329957608
counter_trend,-0.0013714008787898413,-0.0009950629632149433,0.0001530866097254613,0.0011226415165948023,0.008827994494163605
counter_trend,0.0005168488421805062,0.000740181345993074,0.0017738981731401093,0.0017419935297382505,0.009635202307343826
with_trend,-0.00034655492895618867,-0.0001638322674143433,0.00104596578557703,0.0007876248385370044,-0.002690532749440755
with_trend,0.00022057109145245946,0.0012099962894269733,0.002174200758601863,0.001903219719705973,-0.002728773200793899
counter_trend,-0.00032196584703758635,-0.0003914080994917857,0.0003219595341057424,0.0024746693601844783,-0.0030302073798175178
counter_trend,-0.0018504559504155527,-0.0038280977999726185,-0.0030205140789054674,-0.003325738616323126,0.0031540525960780386
counter_trend,0.0001395105493795512,-4.439173806347618e-05,-0.00022830036718313185,0.0012175956166329271,0.001350777172499873
with_trend,-0.0004931715582756624,-0.001972660942577864,-0.0012012999329801266,0.0014036178095875318,0.0027693124770804545
with_trend,-4.4198720859034424e-05,0.00019576515882713252,0.0011809122730919164,0.0012251173089561362,0.006213971356488157
with_trend,-0.0001510237726684016,-1.8883477429176843e-05,0.0025295365021833494,0.002642805904783385,0.004140395917494155
counter_trend,0.0,-0.006141833504986316,-0.006204633374362611,-0.006104153583360583,-0.013370092190208238
counter_trend,-0.004200527948784671,-0.006541919723741407,-0.009384571027637123,-0.011173928839484648,-0.007728469138309713
counter_trend,0.0012277563914004919,0.001515513294368942,0.0024427299817113557,0.007622354235142126,0.011120205650266612
with_trend,-0.0004037689926044141,-0.0017980618899084977,-0.0013879775992275967,0.0015457023264124903,0.0003406854107195212
