div_type,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
bearish,3.149348419650977e-05,5.669457025070379e-05,-0.00011967523994682594,-0.00045349987373310974,-0.000245649176732865
bearish,1.890346081934169e-05,0.0003086536421674779,0.00013228643141127705,-0.0013353931323645263,0.0038298310834992133
bearish,0.00027548726810544544,0.000970466512644208,0.0014087417119028611,0.0021600706249178536,0.004088481501655972
bearish,0.0002497923616606723,0.0003060018878433546,0.0007181530397741831,0.0013488787529671864,0.0017922664397236332
bearish,0.00010598503740655296,0.00012468827930178783,0.001951365336658295,0.004900249376558641,0.01241271820448886
bearish,-0.0010386194350893163,-0.0010570626121586546,-0.0023476548096069694,-0.000841963912583843,-0.002138701787162911
bearish,-0.00032487434105676893,4.903150668145173e-05,0.0005516734093415909,0.00012872379551298607,0.0006987801887949896
bearish,-0.005121469343895013,0.008915961172005993,0.020816723358972222,-0.008251148462773195,-0.0028665910737735167
bearish,0.0029026709513488846,-0.025651296614602748,-0.025131162095508586,-0.024634930124803778,-0.026350795904640956
bearish,-0.00020847896202003113,0.00018395202531173993,0.0007174067669817319,0.0010301252100120006,0.002605987025250389
bearish,0.0005876688801209617,0.0007284569612231451,0.001267153944791266,0.0005080895482225678,-0.00022648890006971012
bearish,-0.000495337050416933,-0.0006176440049266985,-0.0010273723025346904,-0.0012352941252012917,-0.00648837782139744
bearish,0.00013537993966861173,0.00021536123396503903,-0.00043073477463795307,0.002042919655922404,0.004042759681027075
bearish,0.0001653671593155881,0.0001776231571597453,0.0006002437724708098,0.001261730784543058,0.0016231081602529063
bearish,0.0007284792581050414,0.0007284792581050414,0.0007835804497200449,0.0008019454730336939,0.0018058939591678591
bearish,-0.0003217346963552137,0.00024281863875863507,0.0014022715683656983,0.0011412476021659401,0.0012747978534832782
bearish,-0.00023045015433686977,-9.402118872769982e-05,-0.0007883613605904616,0.0018314180195149188,0.00249243476309724
bearish,0.00021805836665533818,0.0012053507686666798,0.0015990563277510361,0.0009872924020113416,0.0027317169361937843
bearish,-0.00012579441379600986,-0.0008445854073447778,-0.0007786902430112486,-0.0013537290277753078,-0.004133048212905943
bearish,0.0003627503755236905,0.0010761594473869263,0.001463099227118514,0.0018137518776186745,0.004437652306413131
bearish,0.00023985992180564075,0.00031781439639244624,-0.00011992996090282038,0.0001679019452638375,-0.0013192295699311352
bearish,7.788729440671993e-05,-0.0002816201803528262,-1.1989574283166604e-05,7.788729440671993e-05,6.590371191483868e-05
bearish,0.00014981453051010618,-0.00027565274355745295,0.0006232344395031841,0.0011206186807968255,0.0010846631934744444
bearish,-0.0003113791100546326,-0.00022155821292346722,0.00032934328948086566,4.191043060131072e-05,0.007934179246582351
bearish,0.00011857402943338258,-0.0003201439507689585,-0.0009515032278903934,-0.00019564714856523668,0.000592870147167357
bearish,0.00044568442781578455,0.0010321190227653432,0.001184597881798366,0.0053248261221425786,0.009951795076295289
bearish,-0.00017491385594625708,0.0009970148093556563,-0.001241882546756834,-0.002617871546867434,-0.0033641764960334886
bearish,-0.00043789739443989006,-0.001366234032020408,-0.0020610312311983847,-0.003970269709588026,-0.0005196324027700872
bearish,-0.00011063688556078866,-0.0007220190751242583,0.0003726461785702462,0.0005706233769258162,0.0013217500669608917
bearish,0.000984447000276223,0.0005184393433861345,0.001310646535003901,0.001584426033427011,0.004229025311374812
bearish,0.0013802662771265073,0.0013744481926925012,0.0026848275697111124,0.00379718823918318,0.00616170085006762
bearish,0.0006830622286542187,0.0010245557163530705,0.0015224775687410208,-0.002089725036179324,-0.0026338639652677687
bearish,0.0009099070382048158,0.0010605990356082895,0.0017212942785607144,0.003842498145400608,0.007519844213649707
bearish,0.00022351491532224266,0.0006304266842422912,0.0008768604751125952,0.0005158036507435515,0.0017709258675531192
bearish,0.00013740689718044763,0.001001883546793092,0.0002977025396184718,0.0013769028709795794,0.0031745911065637067
bearish,-0.0001082041527615818,-0.0021982584826361062,-1.1435470460452457e-05,-0.0006207501395264492,-0.0009511031128627279
bearish,0.001081332031581228,0.0007974999708788566,0.001404968700476239,0.0006528137396153433,0.0076946360758678445
bearish,-4.510040477612165e-05,-0.0014093876492541346,-0.002407234104926159,-0.006889086829554358,-0.0053387604153747326
bearish,-0.0008487263371729226,-0.0025518922882264983,-0.0009740424763269306,-0.0019423944606986598,-0.003634168035465346
bearish,-6.301878361891777e-05,0.0002520464921778043,0.002394496096054688,0.0027267410220717103,0.006507524331632153
