group,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
aligned,-0.0012978470982054624,0.0009786027662932462,-0.0017628536254050697,0.004490443106038411,0.005482912783396632
aligned,0.001357124567119783,0.002194948188273038,-0.0015509995052795933,0.004029835995858155,0.002423436726999517
aligned,0.0014211698728550104,0.00404485548579081,0.004851085378084541,0.008007713963662733,0.009312724255513771
aligned,-1.3555992141478512e-05,-0.0034957048980420735,-0.002960510805500971,-0.0016936521915859037,-0.005331623873721325
aligned,-0.0009659880029182499,-0.0023170107271204277,-0.002256207949417721,-0.0023372693128698163,-0.00604582669080489
aligned,-0.00014233814119946064,-0.0007252534974514502,-0.0005558033293568965,0.002501084481075777,0.006012085185988392
aligned,0.0018238165886663715,0.0013233023512375652,0.0029071430729743497,0.0037984820072849423,0.003606494457287779
aligned,0.0006193273078702877,0.0025794244956851564,0.0033212642582962637,0.006812668445267178,0.009814056842621044
tired,-3.370135209823655e-05,0.0011256184198109587,-0.0012469500276350853,-0.0010177808333670102,0.006747003949798325
aligned,-0.0003349365630149759,4.018568883057405e-05,-4.689111882216768e-05,0.00045551372570029613,0.0010316046140861346
tired,0.0002543591339592144,-0.00029450665864239056,-0.0008634529070706831,0.002710861536629139,-0.0034605251940141857
tired,-0.00034228859060403405,-0.0015838993288590508,-0.0028053691275167214,-0.00400671812080533,-0.001738255033557068
tired,-0.0009882220070991377,-0.0005109175002688815,-0.0009008349467570786,-0.003919281757556181,-0.0019898892115736144
aligned,9.04341171559242e-05,0.00018783915402820206,0.003158473632948411,0.003534151941004593,-0.001356616112425213
aligned,-0.0010419995348652789,-0.0025633119091050816,-0.003883177986601094,9.725328992082893e-05,0.006696583677400891
aligned,-0.0002708935337776275,0.0012780687463747054,0.004348188516532847,0.006598688643300488,0.008286570684364447
aligned,0.00011778929509187464,0.0003533540285265424,0.00033256890498822855,0.0006235537061507479,0.005521921415064579
aligned,0.0011518646244921271,0.0010820546472500858,0.0004328148779022545,0.0005864038088323476,0.00270163913826571
aligned,0.0011256134983683719,0.0009787882669769488,0.0013423451860561375,0.00015381657615542998,0.004096935023119919
aligned,0.0001737824811534061,0.001856003850018828,0.0007437959706362296,0.004407130673352411,0.0012095330201278287
aligned,-7.59213250517421e-05,0.002443057280883343,0.003202201518288428,0.0027053140096617856,0.0022636231884058944
tired,0.00029631263049800793,-0.0009027198743083442,-0.0011370135821440197,-0.00110255862510944,-0.0033352467319474055
aligned,8.253428897653237e-05,-0.0008116616912685615,0.0007222352148132938,0.0012587528029603945,0.0029164545817226273
aligned,-0.0005635957446078477,8.722986042442038e-05,-0.000174439592429243,0.0005904403466814312,-0.0002885006359808484
aligned,-0.0005631159080243808,-0.0010323791647113278,-0.0025407253469196256,-0.004907159616544865,-0.007327210565126974
aligned,0.0015032708106181847,-0.0005354022125807489,-0.001256145200580372,-0.00036379673924746836,0.005374690289015938
aligned,-3.432415734194727e-05,-0.0005423216860025448,0.00304111347566427,0.005409480332257743,0.003665813139287488
aligned,0.0003155959274403486,0.0017838030681411876,0.00045966546831688326,-0.0013652954252312277,-0.0003430390515656301
aligned,0.00015785608390062045,-0.00013040852185375318,-0.0003774983527344844,0.0038367559850647215,0.0017021675269053294
tired,-0.00022613051707431886,-0.00022613051707431886,0.0019530045566884535,0.00407047265499294,0.0028369960928738003
aligned,-0.0002293113913806044,-0.0001955891279422639,2.022661361023026e-05,0.0017130842382140354,0.006413974505968811
tired,-0.00013381506757659256,-0.0006757727820152493,-0.009152950622239975,-0.007627458851866775,-0.007560551318078423
tired,-0.009490940465918918,-0.008240203061982032,-0.008567931456548328,-0.007056336991926981,-0.007999411414544744
