confirmed,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
False,-0.0009347921858962049,0.0031277382973358137,-0.0026053367774777625,-0.0029141565872241593,-0.013405051053946071
False,0.0029977704615027356,0.003988378674984139,-0.000863466759082665,-0.010728932016403903,-0.009515970657887118
False,0.0010653674696574633,-0.002041543526503542,-0.002398539527471044,-0.008027710887417383,-0.011457088461042875
False,-7.763728435994377e-05,-0.005715199426689743,-0.0022895865644328994,-0.004743099629690328,-0.012267450273998226
False,-0.003026202178629145,-0.004832571309709932,-0.0012024127785889016,-0.0020539118433596792,-0.012547518270974223
False,-0.0026197255017198495,-0.000357726314809792,-0.001327220486615377,-0.005516597723140393,-0.01056005865437426
False,0.0008099953050357822,0.003445303458608162,-0.0003096264910308344,-0.005100100724073409,-0.013671609898300074
False,0.0014567652905723705,0.003647786720570645,-0.009873991120433079,-0.02163538564703482,-0.044224635991935046
False,0.0011746987430187872,-0.0009698411094916093,-0.005642705612399546,-0.019563326742961018,-0.0430346499646429
False,0.0010119467933287218,-0.003742037494915529,-0.0024591434871457096,-0.0216534519166367,-0.04413157693054692
False,-0.00315078198965435,-0.013472632550893593,-0.0008525241507035819,-0.024514481482747708,-0.047586155350626935
False,-0.0016034484994184028,-0.004677400838526635,-0.00419494485327454,-0.013226190846820196,-0.04982246733778295
False,-0.008765081112124373,0.0012877126768895408,-0.004791957950167958,-0.010521555928238002,-0.05819880237280828
False,0.0057364725802449,0.01279245646557392,-0.011878684552394492,0.0012261162766935563,-0.02860641375585682
False,0.004380087660735388,0.00048472323009507434,-0.013999616847116148,-0.0034571304171142625,-0.030475121186612775
False,0.0026241565982982884,-0.006071851826488284,-0.019241626349610796,-0.007560209471050294,-0.03738234200468027
False,-0.0064855143931839,-0.024359522881978624,-0.023682146934246084,-0.010515203729089095,-0.03887266286850355
False,-0.0022020152711558216,-0.01447732258264578,-0.009069291169861438,-0.005071438014638496,-0.032575449654614785
False,0.02249892756116667,0.021092169652752846,0.016269461027741405,0.017046187116025457,0.01947743176208827
False,0.0013399371915656655,-0.0051174398085839234,-0.0045491730222820825,-0.0023029759234335367,0.00820096306265894
False,-0.002712106937028058,-0.012900387388206869,-0.007888386241533318,-0.0010633755025207803,0.008399070283596322
False,-0.0037467908592651034,-0.004723088442301404,-0.0032526161310612034,0.0021923148342268828,0.013127101740094016
False,-0.006493526327028487,0.0005711898158033968,-0.002702581607211707,0.008934707424431254,0.014042298782394047
False,0.005549593434964084,0.005077502901062125,0.005467918044676834,0.017362701647618328,0.021474987347455787
False,0.001552680718414745,0.0014774504403392008,0.0007642914778709375,0.015503431632143627,0.0218347636876135
False,-0.002019030890650919,-0.003271902545602723,0.00225646213552122,0.0132080323869872,0.037529832437910526
False,0.0019478500094316509,0.000388442824048596,0.006879277134108852,0.014712898170754052,0.039409075573516805
False,-0.003197029035565846,-0.0007121068598744396,0.005462699028266682,0.014314804596810227,0.03890886113911418
False,0.001645915475975146,0.005546512328932218,0.0116688249834207,0.009016145173931456,0.04311805630915777
True,0.0008455847868120703,0.006488313971058091,0.011830097598810818,0.001763468734116147,0.04201799452192412
True,0.003046026888922304,0.006179206143224203,0.014727883758229199,0.0023904958072327176,0.03876216314335834
True,0.002584063792793412,0.006088542478565939,0.010926914083578154,0.010528185142994362,0.03317045386414064
True,0.0005382099267008389,0.005307347888299896,0.007780099575533939,0.009472518630375681,0.03170054076223772
True,0.0029556455452575126,0.008496177979838038,0.008804011901285769,0.010910866850616152,0.029400362902627153
True,0.0018055903147111696,0.004809091248661357,-0.0026220831797726385,0.005062360646707731,0.021083860965994017
True,0.0037119123354716343,0.0024596972183963395,-0.009948932027801893,0.004042103856547463,0.02141776344248525
True,-0.0007111848636154328,0.00030524054346359186,-0.012158321603721767,0.006234673225371523,0.014914162950231846
True,-0.0005367810808807327,-0.007395608273407905,-0.0003944191563495236,0.024004744606716644,0.01033735932982438
True,0.0015547644369169333,-0.012378182664728898,0.0016793535172550111,0.02433809351126137,0.012446446752184093
True,-0.00840420873058545,-0.012459758923600184,0.0020884680517474496,0.024246965962485323,0.00907375085141382
True,-0.005553784714112053,0.007053352952509195,0.007704646049292219,0.03379719075689103,0.02954307646232568
True,0.0014720373350005644,0.014233723815369803,0.014131630515793026,0.04018366315421318,0.03903903095577954
True,0.011189038011268027,0.014731781420360468,0.018619375180599418,0.03628492836699859,0.03895762657909718
True,0.0015366962499661074,0.0006467314714493355,0.02440879105784277,0.022406370306180312,0.030000736416188722
True,0.001963828085660868,-0.00010066052545831816,0.02262075175498368,0.02201944255205701,0.02631734841977429
True,-0.0028468366592228067,0.003831154036387119,0.022112317043043506,0.01828993698486281,0.021899494860080804
